EAN,Produto_Original,Status,Preço_De_Tabela,Preço_Pix,Preço_Cartão,Farmácia
7.89732E+12,Acular LS 4mg/ml Solução Oftálmica 5ml,Disponível,77.8,61.34,64.57,Vera Cruz
7.89624E+12,"Drenison 0,125mg/g Pomada 30g",Disponível,48.23,40.77,42.92,Vera Cruz
7.89114E+12,"Celestamine 0,05mg/ml + 0,4mg/ml Xarope 120ml",Disponível,70.6,59.69,62.83,Vera Cruz
7.89609E+12,Suplemento Alimentar Engov After Sabor Citrus 250ml,Disponível,12.25,10.59,11.15,Vera Cruz
7.89609E+12,Antiácido Pó Efervescente Estomazil Sabor Abacaxi 100g,Disponível,28.49,22.47,23.65,Vera Cruz
7.89713E+12,Micolamina 80mg/mg Esmalte 8% 6g + 24 lixas,Disponível,255.91,199.36,69.95,Vera Cruz
7.89602E+12,Leite de Magnésia Eno Tradicional 120ml,Disponível,21.9,16.44,17.3,Vera Cruz
7.89601E+12,Acetilcisteína 10mg/ml União Química Uso Endovenoso/Inalatório 5 ampolas de 3ml,Disponível,22.68,21.55,22.68,Vera Cruz
7.89668E+12,"Pomada Kollagenase 0,6U/g 30g",Disponível,74.8,60.4,63.58,Vera Cruz
7.50044E+12,Suplemento Alimentar Femibion 1 28 comprimidos,Disponível,103.5,98.33,51.75,Vera Cruz
7.89608E+12,Espinheira Santa 380mg Herbarium 45 Cápsulas Duras,Disponível,45.9,39.24,41.31,Vera Cruz
7.89623E+12,Prolopa BD 100/25mg 60 comprimidos,Esgotado,131.36,98.58,51.89,Vera Cruz
7.89172E+12,Euthyrox 112mcg 50 comprimidos,Disponível,56.85,41.05,43.21,Vera Cruz
7.89732E+12,CafiLisador 500mg + 65mg 16 comprimidos,Esgotado,49.65,43.86,46.17,Vera Cruz
7.89652E+12,Cimelide 50mg/ml Cimed Suspensão Oral 15ml,Disponível,27.51,12.54,13.2,Vera Cruz
7.8976E+12,Digesan 4mg Gotas 20ml,Esgotado,48.68,40.23,42.35,Vera Cruz
7.896E+12,Lacday 10.000 U.FCC EMS 8 comprimidos mastigáveis,Disponível,26.5,17.12,18.02,Vera Cruz
7.89741E+12,Lactulona 667mg/ml Xarope Sabor Salada de Frutas 120ml,Disponível,62.02,53.62,56.44,Vera Cruz
7.89611E+12,"Aradois H 50mg + 12,5mg 60 comprimidos revestidos",Disponível,158.3,150.39,52.77,Vera Cruz
7.89609E+12,Melhoral Infantil 8 comprimidos,Disponível,10.88,9.3,9.79,Vera Cruz
7.89666E+12,"Descongestionante Nasal Sorine SSC 0,9% Spray 50ml",Disponível,33.23,28.73,30.24,Vera Cruz
7.89609E+12,Eparema Tradicional Sabor Hortelã 10ml,Disponível,5.26,4,4.21,Vera Cruz
7.89732E+12,"Solução Oftálmica Combigan 0,2% + 0,5% 5ml",Esgotado,158.37,117.35,61.77,Vera Cruz
7.89652E+12,Spray Nasal Cimed 50ml,Esgotado,16.99,11.3,11.89,Vera Cruz
7.89609E+12,Stanglit 30mg 30 comprimidos,Disponível,126.71,90.28,95.03,Vera Cruz
7.89964E+12,Permese 5mg/ml + 2mg/ml Solução Intramuscular com 1ml + seringa,Disponível,31.66,25.87,27.23,Vera Cruz
7.89106E+12,"Puran T4 12,5mcg 30 comprimidos",Disponível,3.87,2.72,2.86,Vera Cruz
7.89601E+12,"Tess 2,0mg + 0,035mg 21 comprimidos revestidos",Esgotado,28.35,26.93,28.35,Vera Cruz
7.89132E+12,"Amora 2mg + 0,03mg 21 comprimidos revestidos",Disponível,49.55,37.66,39.64,Vera Cruz
7.89111E+12,Flanax 550mg 2 comprimidos revestidos,Disponível,7.8,7.41,7.8,Vera Cruz
7.89609E+12,Slinda 4mg 3 blísteres com 28 comprimidos revestidos cada,Disponível,311.61,233.86,82.06,Vera Cruz
7.89667E+12,Clenil HFA 250mcg Jet Solução Aerossol 200 doses 10ml,Disponível,80.69,53.66,56.48,Vera Cruz
7.896E+12,Bálsamo Bengué Gel 20g,Disponível,26.99,20.25,21.32,Vera Cruz
7.89611E+12,"Novanlo 2,5mg 90 comprimidos",Disponível,151.36,119.35,62.82,Vera Cruz
7.89609E+12,Vabam 15mg 30 comprimidos revestidos,Esgotado,190.72,181.18,63.57,Vera Cruz
7.89609E+12,Sumaxpro 85mg + 500mg 2 Comprimidos Revestidos,Disponível,75.43,60.19,63.36,Vera Cruz
7.89172E+12,Euthyrox 100mcg 50 comprimidos,Disponível,50.45,36.42,38.34,Vera Cruz
7.89132E+12,"Rehidrat 50 Sabor Natural 4 envelopes de 7,34g",Disponível,37.86,33.09,34.83,Vera Cruz
7.89667E+12,Clenil HFA 200mcg Spray 200 doses + 1 dispositivo em L para administração oral,Disponível,81.81,64.51,67.9,Vera Cruz
7.89628E+12,Artrodar 50mg 30 cápsulas,Disponível,267.05,175.05,61.42,Vera Cruz
7.89492E+12,Neutrofer 300mg 30 comprimidos revestidos,Disponível,62.65,52.37,55.13,Vera Cruz
7.89666E+12,Antux 30mg/5ml Sabor Cereja 120ml,Disponível,49.23,42.56,44.8,Vera Cruz
7.89803E+12,Acertil 5mg 30 comprimidos revestidos,Disponível,81.36,77.29,81.36,Vera Cruz
7.89114E+12,Antialérgico Claritin 10mg 6 comprimidos,Disponível,12.99,11.23,11.82,Vera Cruz
7.89621E+12,SeloZok 25mg 60 comprimidos revestidos de liberação controlada,Disponível,84.69,63.56,66.91,Vera Cruz
7.89295E+12,"Tamsulon 0,4mg 30 cápsulas",Disponível,293.46,278.79,97.82,Vera Cruz
7.89666E+12,Rubia 75mcg 28 comprimidos revestidos,Disponível,39.97,31.52,33.18,Vera Cruz
7.896E+12,Itralex 100mg 15 cápsulas,Esgotado,118.03,59.43,62.56,Vera Cruz
7.89666E+12,"Liberaflux 7,5mg/ml Sabor Cereja 100ml",Esgotado,43.92,22.53,23.72,Vera Cruz
7.89114E+12,Suplemento Alimentar Bifilac Sii 30 cápsulas,Esgotado,139.9,132.91,69.95,Vera Cruz
7.89804E+12,Gengimin 160mg 15 Comprimidos Revestidos,Disponível,49,42.36,44.59,Vera Cruz
7.89623E+12,Tenag 40mg 20 comprimidos revestidos,Esgotado,113.13,107.47,56.57,Vera Cruz
7.89132E+12,Equitam 80mg 30 Comprimidos Revestidos,Disponível,83.05,68.64,72.25,Vera Cruz
7.89114E+12,Alivium 600mg 10 cápsulas líquidas,Disponível,49.84,39.78,41.87,Vera Cruz
7.89609E+12,Suplemento Alimentar Gestamax Plus 60 cápsulas gelatinosas moles,Esgotado,137.99,131.09,69,Vera Cruz
7.89132E+12,Algie 150mg 10 comprimidos revestidos de liberação prolongada,Disponível,55.42,44.22,46.55,Vera Cruz
7.89345E+12,Mestinon 60mg 60 comprimidos,Disponível,57.4,47.44,49.94,Vera Cruz
7.89671E+12,"Colírio Clanistil 0,25mg/mm + 3mg/ml 15ml",Disponível,15.35,13.13,13.82,Vera Cruz
7.89609E+12,Lisador Dip 500mg/ml Gotas 20ml,Disponível,29.69,25.94,27.31,Vera Cruz
7.89601E+12,"Primosiston 2mg + 0,01mg 30 comprimidos",Disponível,57,49.28,51.87,Vera Cruz
7.89127E+12,Olmetec Anlo 40mg + 5mg 30 comprimidos revestidos,Esgotado,186.91,177.56,62.3,Vera Cruz
7.89172E+12,Roxflan 5mg 30 comprimidos,Disponível,31.4,24.76,26.06,Vera Cruz
7.89666E+12,Allestra 30 75mcg + 30mcg 63 drágeas,Esgotado,93.84,74,77.89,Vera Cruz
7.89172E+12,Concor 10mg 30 comprimidos revestidos,Disponível,123.13,87.73,92.35,Vera Cruz
7.89804E+12,"Adoless 0,060mg + 0,015mg 28 comprimidos revestidos",Disponível,52.65,40.01,42.12,Vera Cruz
7.89609E+12,"Pozato Uni 1,5mg 1 comprimido revestido",Disponível,37.96,26.69,28.09,Vera Cruz
7.89666E+12,Nisulid 100mg 12 comprimidos,Disponível,67.79,56.68,59.66,Vera Cruz
8.90386E+12,Azukon MR 30mg 100 comprimidos de liberação prolongada,Disponível,69.29,48.05,50.58,Vera Cruz
7.89105E+12,Nordette 150/30mcg 63 drágeas,Disponível,38.39,33.18,34.93,Vera Cruz
7.89664E+12,Fitoscar 60mg/g Pomada 20g,Disponível,96.79,80.92,85.18,Vera Cruz
7.89869E+12,Vitamina D 500UI Althaia Gotas 20ml,Esgotado,49.89,32.23,33.93,Vera Cruz
7.89804E+12,Daraprim 25mg 30 comprimidos,Disponível,4.13,3.41,3.59,Vera Cruz
7.89609E+12,Artroflan 150mg 60 comprimidos revestidos,Disponível,289.98,234.16,82.16,Vera Cruz
7.89808E+12,Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g,Esgotado,24.14,14.68,15.45,Vera Cruz
7.89172E+12,Glifage 500mg 30 comprimidos revestidos,Disponível,30.34,23.92,25.18,Vera Cruz
7.89741E+12,"Benicar Triplo 40mg/12,5mg/5mg 30 comprimidos revestidos",Disponível,178.64,135.76,71.46,Vera Cruz
7.89132E+12,Pantocal 20mg 28 comprimidos revestidos de liberação retardada,Esgotado,53.4,50.73,53.4,Vera Cruz
7.8976E+12,Sinvastacor 40mg 30 comprimidos revestidos,Disponível,39.61,10.16,10.69,Vera Cruz
7.89111E+12,Flanax 550mg 10 comprimidos revestidos,Disponível,28.99,26.16,27.54,Vera Cruz
7.89626E+12,Cataflam 50mg 10 drágeas,Disponível,28.02,23.43,24.66,Vera Cruz
7.89602E+12,Antigases Luftal Gotas 75mg/ml Sabor Cereja 15ml,Disponível,31.99,25.22,26.55,Vera Cruz
7.89666E+12,Diosmin SDU 900mg + 100mg Sabor Abacaxi 30 sachês com 5g cada,Disponível,198.62,188.69,66.21,Vera Cruz
7.89492E+12,Tenadren 40mg + 25mg 30 comprimidos,Disponível,16.05,12.35,13,Vera Cruz
7.89611E+12,AtivB 1000mcg 30 comprimidos sublinguais,Disponível,98.91,61.08,64.29,Vera Cruz
7.89622E+12,LuftaFEM 200mg + 500mg 12 comprimidos revestidos,Disponível,32.99,27.89,29.36,Vera Cruz
7.896E+12,Solução Oftálmica Toragesic Ofta 5mg/ml 5ml,Disponível,53.92,43.54,45.83,Vera Cruz
7.89741E+12,Loxonin Flex 100mg 7 adesivos,Disponível,123.64,108.59,57.16,Vera Cruz
7.89172E+12,Euthyrox 137mcg 50 comprimidos,Disponível,60,43.32,45.6,Vera Cruz
7.89609E+12,Ancoron 100mg 30 comprimidos revestidos,Disponível,29.72,22.02,23.18,Vera Cruz
7.89172E+12,Concor Anlo 5/5 mg 30 comprimidos,Disponível,98.73,74.1,78,Vera Cruz
7.89713E+12,"Vitacid Plus 0,1mg/g + 40mg/g + 0,5mg/g Creme 15g",Disponível,149.1,116.15,61.13,Vera Cruz
7.89626E+12,Betaserc 16mg 30 comprimidos,Disponível,48.8,38.02,40.02,Vera Cruz
7.89601E+12,Solução Oftálmica Drusolol 2% + 5% 5ml,Disponível,104.01,79.05,83.21,Vera Cruz
7.89803E+12,"Natrilix SR 1,5mg 60 comprimidos revestidos de liberação prolongada",Disponível,87.91,65.14,68.57,Vera Cruz
7.89106E+12,Probiótico Enterogermina Plus 5 frascos de 5ml,Disponível,63.5,42.66,44.9,Vera Cruz
7.896E+12,Restaurador da Flora Intestinal Repoflor 200mg 6 cápsulas duras,Disponível,53.74,28.59,30.09,Vera Cruz
7.89611E+12,Vonaugasmax 250mg 10 cápsulas moles,Disponível,28.22,24.93,26.24,Vera Cruz
7.89804E+12,Flebon 50mg 30 comprimidos,Disponível,89.23,68.67,72.28,Vera Cruz
7.89105E+12,Suplemento Vitamínico Nestlé Materna 30 comprimidos revestidos,Disponível,75.9,65.62,69.07,Vera Cruz
7.89858E+12,Noripurum 10mg/ml Xarope 120ml,Disponível,36.1,31.55,33.21,Vera Cruz
7.89114E+12,Alivium Infantil 100mg/ml Sabor Frutas 20ml,Disponível,49.41,42.25,44.47,Vera Cruz
7.89638E+12,Livalo 4mg 30 comprimidos revestidos,Disponível,269.55,184.38,64.69,Vera Cruz
7.89609E+12,Topison 1mg/g Pomada 20g,Disponível,75.51,59.54,62.67,Vera Cruz
7.89757E+12,Januvia 50mg 28 comprimidos revestidos,Disponível,174.44,129.26,68.03,Vera Cruz
7.89132E+12,Crevagin 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores,Disponível,52.69,44.05,46.37,Vera Cruz
7.89609E+12,Neosaldina Solução Oral 15ml,Disponível,50.48,36.93,38.87,Vera Cruz
7.89757E+12,Janumet XR 100mg/1000mg 30 comprimidos revestidos de liberação prolongada,Disponível,360.72,267.29,93.79,Vera Cruz
7.89666E+12,Decongex Plus Xarope 120ml,Disponível,28.22,22.5,23.68,Vera Cruz
7.89655E+12,"TRAVATAN - 0,04mg/mL, 1 frasco gotejador com 2,5mL de solução de uso oftalmológico",Esgotado,190.47,180.95,63.49,Vera Cruz
7.89609E+12,Neosaldina 30 drágeas,Disponível,47.98,36.01,37.9,Vera Cruz
7.89132E+12,"Selene 0,035mg + 2mg 21 comprimidos revestidos",Disponível,36.95,28.08,29.56,Vera Cruz
7.89106E+12,Beserol 4 comprimidos,Esgotado,8.48,6.04,6.36,Vera Cruz
7.8976E+12,Puran T4 175mcg 30 comprimidos,Disponível,34.62,24.01,25.27,Vera Cruz
7.89132E+12,Noex 32mcg Spray Nasal 120 doses,Disponível,46.48,39.74,41.83,Vera Cruz
7.89666E+12,"Flogoral 1,5mg/ml Sabor Menta 250ml",Esgotado,47.97,42.38,44.61,Vera Cruz
7.89633E+12,"Rapilax 7,5mg/ml Gotas 30ml",Disponível,21.96,19.82,20.86,Vera Cruz
7.89666E+12,"Volare 20mg/0,2ml 2 seringas preenchidas de 0,2ml com sistema de segurança",Esgotado,85.84,66.05,69.53,Vera Cruz
7.89609E+12,Apracur Duo 12 comprimidos,Disponível,16.19,14.31,15.06,Vera Cruz
7.89667E+12,"Fluibron A 7,5mg/ml 10 flaconetes com 2ml cada",Disponível,65.3,58.94,62.04,Vera Cruz
7.89106E+12,Probiótico Enterogermina Adulto Sabor Laranja 9 sachês,Esgotado,83.9,68.54,72.15,Vera Cruz
7.89609E+12,Suplemento Alimentar Ofolato G 15ml,Esgotado,0,0,0,Vera Cruz
7.89732E+12,"Umma 20mg/g Creme Ginecológico 6,5g + 1 aplicador",Disponível,116.77,98.73,51.97,Vera Cruz
7.8981E+12,Deocil SL 10mg 10 comprimidos sublinguais,Disponível,42.1,33.19,34.94,Vera Cruz
7.89804E+12,Xarope Sedavan 6mg/ml Sabor Framboesa 100ml,Disponível,26.98,25.63,26.98,Vera Cruz
7.89618E+12,Angipress 25mg 30 comprimidos,Disponível,24.72,20.43,21.51,Vera Cruz
7.8976E+12,Atlansil 200mg 20 comprimidos,Esgotado,49.48,35.72,37.6,Vera Cruz
7.89664E+12,Unoprost 4mg 30 comprimidos,Esgotado,56.36,46.58,49.03,Vera Cruz
7.89732E+12,Laxante Fitoterápico Tamarine Geléia Zero Açúcar 150g,Disponível,99.99,76.82,80.86,Vera Cruz
7.89638E+12,Caneta para Aplicação de Insulina HumaPen Savvio,Esgotado,279.9,265.91,93.3,Vera Cruz
7.89741E+12,BenicarAnlo 40mg/10mg 30 comprimidos revestidos,Disponível,103.89,76,80,Vera Cruz
7.89172E+12,Flexive CDM Creme 50g,Disponível,94.75,77.42,81.49,Vera Cruz
7.89609E+12,Analgésico Pomada Gelol 20g,Disponível,29.78,24.61,25.91,Vera Cruz
7.89127E+12,"OLMETEC ANLO - 20mg + 5mg, 30 comprimidos revestidos",Esgotado,165.38,157.11,55.13,Vera Cruz
7.89609E+12,Rizi 5mg 30 comprimidos revestidos,Esgotado,178.48,154.3,54.14,Vera Cruz
7.89172E+12,Euthyrox 75mcg 50 comprimidos,Disponível,48.8,35.24,37.09,Vera Cruz
7.89601E+12,"Solução Oftálmica Glaucotrat 0,5% 5ml",Disponível,16.82,12.94,13.62,Vera Cruz
7.89609E+12,Lacto - Purga 6 comprimidos revestidos,Disponível,6.2,5.24,5.52,Vera Cruz
7.89611E+12,Press Plus 5mg + 20mg 60 cápsulas,Disponível,244.87,179.12,62.85,Vera Cruz
7.89713E+12,Hixizine 25mg 30 comprimidos,Disponível,63.14,50.39,53.04,Vera Cruz
7.89732E+12,Cafilisador 4 comprimidos,Esgotado,12.58,11.95,12.58,Vera Cruz
7.89132E+12,Noex 50mcg Spray Nasal 200 doses,Disponível,80.87,62.99,66.31,Vera Cruz
7.89666E+12,Adipept 20mg 28 comprimidos revestidos,Disponível,61.2,51.17,53.86,Vera Cruz
7.89807E+12,Spidufen 770mg 10 comprimidos revestidos,Disponível,37.76,28.7,30.21,Vera Cruz
7.89602E+12,Sal de Frutas Eno Tradicional 100g,Disponível,30.73,22.77,23.97,Vera Cruz
7.89934E+12,Vesicare 5mg 30 comprimidos revestidos,Disponível,230.36,188.2,66.04,Vera Cruz
5.70219E+12,"Daivobet 50mcg/g + 0,5mg/g Pomada Dermatológico 30g",Disponível,158.8,129.74,68.29,Vera Cruz
7.8976E+12,Clorana 25mg 30 comprimidos,Disponível,15.61,12.16,12.8,Vera Cruz
7.89664E+12,"Inpruv DK 50.000UI + 100mcg Apsen, 4 Comprimidos",Disponível,112.24,71.44,75.2,Vera Cruz
7.89664E+12,"Inpruv D 7.000UI Apsen, 10 Comprimidos",Disponível,30.34,21.62,22.76,Vera Cruz
7.89295E+12,"Condroflex 1,5g + 1,2g Sabor Abacaxi 30 sachês com pó para solução oral",Disponível,157.65,106.33,55.97,Vera Cruz
7.89804E+12,Suplemento Alimentar Calcitran D3 1000ui 30 comprimidos revestidos,Disponível,38.9,36.96,38.9,Vera Cruz
7.89732E+12,Cromolerg 2% Solução Oftálmica 5ml,Disponível,17.16,14.35,15.1,Vera Cruz
7.89671E+12,Laxante Fitoterápico Naturetti 16 cápsulas,Disponível,75.95,59.17,62.28,Vera Cruz
7.89633E+12,Antiácido Gastrobion Sabor Cereja 240ml,Disponível,28.3,26.89,28.3,Vera Cruz
7.89111E+12,Claritin 10mg 12 comprimidos,Disponível,22.98,20.3,21.37,Vera Cruz
7.89609E+12,"Natifa Pro UBD 0,5mg + 0,1mg 28 comprimidos revestidos",Disponível,98.17,69.95,73.63,Vera Cruz
7.89626E+12,"Iruxol Mono 1,2U Pomada 15g",Disponível,75.82,62.66,65.96,Vera Cruz
7.89132E+12,"Melocox 7,5mg 10 comprimidos",Esgotado,28.64,20.41,21.48,Vera Cruz
7.89611E+12,Solução Nasal Sinusec Spray 30ml,Disponível,68.25,57.06,60.06,Vera Cruz
7.89114E+12,Alivium Infantil 30mg/ml Sabor Frutas 100ml,Esgotado,72.49,61.98,65.24,Vera Cruz
7.89686E+12,Solaquin 40mg/g Creme Dermatológico 30g,Esgotado,94.51,89.78,94.51,Vera Cruz
7.89667E+12,"Trimbow 100/6/12,5 mcg 120 Doses",Disponível,470.05,446.55,156.68,Vera Cruz
7.89982E+12,Jofix 8mg 10 comprimidos orodispersíveis,Esgotado,97.34,73.06,76.9,Vera Cruz
7.89891E+12,"Óleo Sachet Pielsana 7,5cm X 15cm 5ml",Disponível,8.5,6.46,6.8,Vera Cruz
7.89804E+12,Ixium 50mg/g 12 sachês de Creme Dermatológico com 250mg cada,Disponível,353.21,335.55,117.74,Vera Cruz
7.89132E+12,DUOMO HP Eurofarma 60 Cápsulas Duras,Disponível,205.55,165.98,58.24,Vera Cruz
7.89655E+12,"Solução Oftálmica Azorga 10mg/ml + 6,8mg/ml 6ml",Disponível,134.5,127.78,67.25,Vera Cruz
7.89132E+12,Tâmisa 20 75mcg + 20mcg 21 comprimidos revestidos,Disponível,39.79,30.24,31.83,Vera Cruz
7.89611E+12,Flavenos 900mg + 100mg 30 comprimidos revestidos,Disponível,131.1,107.11,56.38,Vera Cruz
7.89666E+12,Nienza 25mg 30 comprimidos,Esgotado,31.92,24.57,25.86,Vera Cruz
7.89609E+12,Plenance 10mg 30 comprimidos revestidos,Disponível,96.44,69.63,73.29,Vera Cruz
7.89666E+12,Motore 250mg 60 cápsulas,Esgotado,179.38,170.41,59.79,Vera Cruz
7.89132E+12,Piemonte 5mg 30 comprimidos mastigáveis,Disponível,76.5,58.14,61.2,Vera Cruz
7.89667E+12,Cicladol 20mg 5 comprimidos,Disponível,51.03,42.18,44.4,Vera Cruz
8.90386E+12,Azukon MR 30mg 60 Comprimidos,Disponível,42.97,29.8,31.37,Vera Cruz
7.89666E+12,Flogoral 5mg/g Creme Dental Sabor Menta 70g,Disponível,41.37,35.37,37.23,Vera Cruz
7.89666E+12,Betadine XR 32mg 30 comprimidos,Disponível,65.5,52.9,55.68,Vera Cruz
7.89132E+12,"Trok - N 20mg/g + 0,64mg/g + 2,5mg/g Pomada Dermatológica 10g",Disponível,21.11,18.05,19,Vera Cruz
7.89601E+12,Caltrate Ca 600mg + D3 200 UI 30 comprimidos revestidos,Disponível,82.3,65.67,69.13,Vera Cruz
7.89492E+12,"Artemidis 35 0,035mg + 2mg 21 comprimidos revestidos",Disponível,23.72,22.53,23.72,Vera Cruz
7.89626E+12,Ritmonorm 300mg 60 comprimidos revestidos,Esgotado,304.99,289.74,101.66,Vera Cruz
7.89611E+12,Vasopril 20mg 30 comprimidos,Disponível,117.22,85.75,90.26,Vera Cruz
7.89982E+12,Suplemento Alimentar Zirvit Pré 30 cápsulas,Disponível,77.25,73.39,77.25,Vera Cruz
7.89666E+12,Femina 150mcg + 20mcg 63 comprimidos revestidos,Disponível,101.32,79.9,84.1,Vera Cruz
7.89602E+12,Sal de Frutas Eno Guaraná 100g,Disponível,30.73,22.77,23.97,Vera Cruz
7.89856E+12,Lactulife Sabor Artificial Salada de Frutas 120ml,Esgotado,36.2,29.23,30.77,Vera Cruz
7.896E+12,Restaurador da Flora Intestinal Repoflor Pediátrico 200mg 4 envelopes com 1g cada,Disponível,46.21,21.87,23.02,Vera Cruz
7.89666E+12,Suplemento Alimentar de Lactase Levty 8 comprimidos com  10.000 U.FCC cada,Esgotado,24.9,21.05,22.16,Vera Cruz
7.89603E+12,Atrovent N 20mcg/dose 10ml + 1 bocal (200 doses),Disponível,42.5,33.92,35.7,Vera Cruz
7.89664E+12,Dobeven 500mg 30 cápsulas,Disponível,103.82,86.79,91.36,Vera Cruz
7.89607E+12,Creme Dermatológico Fenergan 20mg/g 30g,Esgotado,29.2,27.74,29.2,Vera Cruz
7.89601E+12,Regulador Intestinal Leiba 200 12 Cápsulas,Esgotado,35.35,33.58,35.35,Vera Cruz
7.89609E+12,Plenance EZE 10mg+10mg 30 cápsulas,Disponível,96.81,72.66,76.48,Vera Cruz
7.89609E+12,"Fluidificante e Descongestionante Nasal Rinosoro Jet XT 0,9% 100ml",Disponível,65.38,57.76,60.8,Vera Cruz
7.89618E+12,Busonid Aquoso Nasal 32mcg 120 doses 6ml,Disponível,32.18,25.98,27.35,Vera Cruz
7.89664E+12,Labirin 16mg 30 comprimidos,Esgotado,26.17,19.14,20.15,Vera Cruz
7.89804E+12,Helioral 250mg 60 cápsulas,Disponível,210.85,174.27,61.15,Vera Cruz
7.89895E+12,Utrogestan 200mg 14 cápsulas,Disponível,80.5,65.77,69.23,Vera Cruz
7.89618E+12,Hemax Eritron 4.000UI Aché 1 ampola com pó liofilizado e 1 ampola com 2ml de diluente,Esgotado,260.76,195.7,68.67,Vera Cruz
7.89893E+12,Oscillococcinum 30 Tubos,Disponível,273.5,252.04,88.43,Vera Cruz
7.89609E+12,Suplemento Alimentar Ofalato 90 comprimidos,Disponível,175.9,150.39,52.77,Vera Cruz
7.8981E+12,Xarope Phitóss 7mg/ml Sabor Framboesa 100ml,Disponível,36.73,11.87,12.49,Vera Cruz
7.89671E+12,Antialérgico Histamin 2mg 20 comprimidos,Disponível,18.73,11.74,12.36,Vera Cruz
7.90813E+12,Librene Diu Cobre e Prata Tamanho Normal TCU380AG,Esgotado,600.03,570.03,200.01,Vera Cruz
8.90222E+12,Rosucor 20mg 30 comprimidos revestidos,Disponível,76.61,53.13,55.93,Vera Cruz
7.89611E+12,Dexason Elixir 100ml,Esgotado,17.87,16.98,17.87,Vera Cruz
7.8981E+12,Biovicerin 6 flaconetes com 5ml cada,Disponível,48.87,38.53,40.56,Vera Cruz
7.89804E+12,"Annita 500mg, 6 comprimidos revestidos",Disponível,80.34,65.64,69.09,Vera Cruz
7.89666E+12,Bravan HCT 160mg + 25mg 30 comprimidos,Disponível,84.94,68.59,72.2,Vera Cruz
7.89609E+12,Engov 12 comprimidos,Disponível,20.99,16.95,17.84,Vera Cruz
7.89601E+12,Apresolina 25mg 20 drágeas,Disponível,10.53,8.41,8.85,Vera Cruz
7.89668E+12,Solução Oftálmica Oftpred 10mg/ml 5ml,Disponível,52.59,43.97,46.28,Vera Cruz
7.89295E+12,Condroflex 500mg + 400mg 60 cápsulas,Disponível,150.19,101.3,53.32,Vera Cruz
7.89609E+12,"Descongestionante Nasal Salsep 0,9% 360° Bebê e Criança 50ml",Esgotado,30.67,26.22,27.6,Vera Cruz
7.8976E+12,Trilax 300mg + 125mg + 50mg + 30mg 30 comprimidos,Esgotado,32.03,25.56,26.91,Vera Cruz
7.89132E+12,Pivast 2mg 30 comprimidos revestidos,Disponível,106.93,84.31,88.75,Vera Cruz
7.89106E+12,Antialérgico Allegra Pediátrico 6mg/ml 1 frasco de 60ml de suspensão de uso oral,Disponível,40.1,34.67,36.49,Vera Cruz
7.89609E+12,AAS Infantil 100mg com 30 comprimidos,Disponível,28.49,24.9,26.21,Vera Cruz
7.89804E+12,Gynomax Creme Vaginal 35g + 7 aplicadores descartáveis,Esgotado,107.43,86.75,91.32,Vera Cruz
7.89345E+12,Aceratum 100mg/ml Solução Otológica 10ml,Disponível,24.01,18.25,19.21,Vera Cruz
7.89132E+12,"Laxante Minilax 7 bisnagas com 6,5g",Disponível,57.28,50.07,52.7,Vera Cruz
78911222,Vaporizante Descongestionante Vick VapoRub Unguento 12g,Disponível,23.21,22.05,23.21,Vera Cruz
7.89609E+12,Engov 24 comprimidos,Disponível,35.16,26.72,28.13,Vera Cruz
7.89132E+12,"Trok 20mg/g + 0,64mg/g Creme Dermatológico 30g",Disponível,41.06,34.71,36.54,Vera Cruz
7.89603E+12,Jardiance 25mg 30 comprimidos revestidos,Disponível,321.27,305.21,107.09,Vera Cruz
7.89666E+12,Prelone 11mg/ml Gotas Sabor Cereja 20ml,Disponível,43.55,36.82,38.76,Vera Cruz
7.89666E+12,Allestra 15 60mcg + 15mcg 28 comprimidos,Disponível,29.57,23.6,24.84,Vera Cruz
7.89602E+12,Sal de Frutas Eno Abacaxi 2 envelopes com 5g cada,Disponível,4.98,3.83,4.03,Vera Cruz
7.89492E+12,Risedross 35mg 4 comprimidos revestidos,Disponível,80.33,63.34,66.67,Vera Cruz
7.89713E+12,"Vitacid 0,25mg/g Gel 25g",Disponível,45.52,36.76,38.69,Vera Cruz
7.89374E+12,Laringex Sabor Menta 16 pastilhas,Disponível,20.55,14.25,15,Vera Cruz
7.89982E+12,Nevrix 100mg + 100mg + 5mg 60 comprimidos revestidos,Esgotado,166.92,125.28,65.94,Vera Cruz
7.89623E+12,Fibras Normaten Fit 10 Sachês,Esgotado,62.8,59.66,62.8,Vera Cruz
7.89132E+12,Musculare 5mg 15 comprimidos,Disponível,20.62,17.43,18.35,Vera Cruz
7.89647E+12,Emulsão Keltrina Plus 5% Fragrância de Erva Doce 60ml,Disponível,50.28,22.45,23.63,Vera Cruz
7.89734E+12,Renitec 10mg 30 comprimidos,Disponível,27.21,21.19,22.31,Vera Cruz
7.89609E+12,"Descongestionante Nasal Salsep Jet 0,9% Jato Contínuo 100ml",Esgotado,43.32,37.04,38.99,Vera Cruz
7.89609E+12,"Venzer HCT 16mg + 12,5mg 30 comprimidos",Disponível,96.18,69.45,73.1,Vera Cruz
